Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Date,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Type,Card_Age,Fraud_Label,Txn_to_Balance_Pct,Amount_Zscore_User
1044514,16241,10.32,ATM Withdrawal,2025-11-21 01:28:00.873617472,41830.76,Mobile,New York,Travel,0,6,Amex,157,0,0.0247,-0.7156
1044515,14287,73.0,POS,2025-11-21 01:38:29.878197564,15677.52,Mobile,New York,Travel,1,7,Visa,94,1,0.4656,-0.395
1044516,12649,61.82,POS,2025-11-21 01:48:58.882777656,97090.68,Mobile,Tokyo,Clothing,0,7,Amex,40,0,0.0637,-0.3891
1044517,18182,24.52,Online,2025-11-21 01:59:27.887357748,48947.62,Mobile,Sydney,Restaurants,0,6,Discover,189,0,0.0501,-0.7851
1044518,10412,52.07,POS,2025-11-21 02:09:56.891937836,35698.63,Mobile,Tokyo,Restaurants,0,8,Amex,228,0,0.1459,0.2409
1044519,11283,6.01,ATM Withdrawal,2025-11-21 02:20:25.896517928,13684.59,Laptop,London,Electronics,0,8,Visa,194,0,0.0439,-1.0511
1044520,11054,54.96,POS,2025-11-21 02:30:54.901098020,13555.39,Mobile,Mumbai,Electronics,0,11,Discover,167,0,0.4054,0.0165
1044521,12021,48.31,ATM Withdrawal,2025-11-21 02:41:23.905678112,44206.7,Mobile,Tokyo,Restaurants,0,5,Amex,65,0,0.1093,-0.4468
1044522,15125,158.15,POS,2025-11-21 02:51:52.910258204,1562.88,Mobile,London,Groceries,0,9,Mastercard,144,0,10.1191,1.14
1044523,19424,66.89,Online,2025-11-21 03:02:21.914838296,72810.77,Mobile,Mumbai,Groceries,0,11,Mastercard,91,0,0.0919,-0.2566
1044524,19718,58.71,Online,2025-11-21 03:12:50.919418388,70135.52,Mobile,Mumbai,Travel,1,6,Discover,8,0,0.0837,-0.156
1044525,19003,262.78,POS,2025-11-21 03:23:19.923998480,75748.31,Mobile,New York,Travel,0,9,Amex,184,0,0.3469,0.669
1044526,17595,28.94,Bank Transfer,2025-11-21 03:33:48.928578572,60204.24,Mobile,Mumbai,Groceries,0,8,Discover,45,0,0.0481,-0.464
1044527,14599,16.5,Online,2025-11-21 03:44:17.933158664,22858.94,Mobile,Mumbai,Electronics,0,3,Amex,154,0,0.0722,-0.6519
1044528,17755,113.34,ATM Withdrawal,2025-11-21 03:54:46.937738752,14881.78,Mobile,Mumbai,Electronics,0,7,Discover,128,0,0.7616,1.7732
1044529,12682,126.0,Online,2025-11-21 04:05:15.942318844,68061.73,Tablet,New York,Groceries,0,9,Mastercard,163,0,0.1851,0.4158
1044530,16638,128.43,POS,2025-11-21 04:15:44.946898936,28473.6,Laptop,New York,Electronics,0,8,Amex,94,0,0.451,1.2936
1044531,10083,45.32,Bank Transfer,2025-11-21 04:26:13.951479028,65909.66,Mobile,London,Electronics,0,8,Visa,191,0,0.0688,-1.1488
1044532,19035,30.91,ATM Withdrawal,2025-11-21 04:36:42.956059120,96380.19,Laptop,Mumbai,Electronics,0,7,Amex,12,0,0.0321,-0.1991
1044533,19716,20.2,POS,2025-11-21 04:47:11.960639212,75892.89,Tablet,Tokyo,Clothing,0,8,Amex,16,0,0.0266,-0.7943
1044534,17355,26.85,Bank Transfer,2025-11-21 04:57:40.965219304,87269.85,Laptop,Mumbai,Clothing,0,12,Amex,157,0,0.0308,-0.6762
1044535,11748,16.38,Bank Transfer,2025-11-21 05:08:09.969799396,65945.34,Mobile,New York,Clothing,0,4,Mastercard,16,0,0.0248,-0.6811
1044536,12584,38.4,ATM Withdrawal,2025-11-21 05:18:38.974379488,77855.53,Mobile,Tokyo,Clothing,1,8,Amex,216,0,0.0493,-0.3731
1044537,17398,205.9,ATM Withdrawal,2025-11-21 05:29:07.978959580,80290.75,Mobile,London,Groceries,1,10,Discover,112,1,0.2564,0.9434
1044538,14995,35.31,Online,2025-11-21 05:39:36.983539668,63558.78,Laptop,Mumbai,Travel,0,15,Mastercard,214,0,0.0556,-0.4774
1044539,15477,60.51,Bank Transfer,2025-11-21 05:50:05.988119760,19255.12,Laptop,Mumbai,Groceries,0,7,Visa,188,0,0.3143,1.0651
1044540,14044,84.58,Online,2025-11-21 06:00:34.992699852,98314.8,Mobile,Tokyo,Restaurants,0,6,Amex,51,1,0.086,0.4873
1044541,18358,40.9,ATM Withdrawal,2025-11-21 06:11:03.997279944,46500.24,Mobile,New York,Electronics,1,6,Amex,86,0,0.088,-0.545
1044542,11654,40.65,Bank Transfer,2025-11-21 06:21:33.001860036,60233.18,Mobile,Tokyo,Clothing,0,9,Amex,96,0,0.0675,-0.9124
1044543,14418,152.74,ATM Withdrawal,2025-11-21 06:32:02.006440128,98515.42,Laptop,Mumbai,Restaurants,0,8,Visa,167,0,0.155,1.1037
1044544,12224,63.38,Online,2025-11-21 06:42:31.011020220,74279.23,Laptop,London,Travel,0,8,Mastercard,204,0,0.0853,-0.3129
1044545,16919,134.75,POS,2025-11-21 06:53:00.015600312,49108.75,Mobile,New York,Travel,0,5,Amex,43,0,0.2744,1.4483
1044546,12852,368.8,ATM Withdrawal,2025-11-21 07:03:29.020180404,42930.28,Tablet,London,Groceries,0,7,Visa,229,1,0.8591,2.2776
1044547,12995,27.22,Online,2025-11-21 07:13:58.024760496,90205.87,Mobile,Mumbai,Restaurants,0,7,Mastercard,102,0,0.0302,-0.4626
1044548,11737,48.21,Bank Transfer,2025-11-21 07:24:27.029340584,69296.36,Mobile,London,Groceries,0,10,Mastercard,136,0,0.0696,-0.6629
1044549,18636,47.77,Bank Transfer,2025-11-21 07:34:56.033920676,37775.82,Laptop,Tokyo,Electronics,0,5,Mastercard,66,0,0.1265,-0.8464
1044550,12174,36.73,Online,2025-11-21 07:45:25.038500768,69328.87,Mobile,Mumbai,Electronics,0,5,Amex,13,0,0.053,-0.235
1044551,18687,38.66,ATM Withdrawal,2025-11-21 07:55:54.043080860,91150.48,Tablet,New York,Groceries,0,16,Mastercard,205,0,0.0424,-0.7071
1044552,19164,167.72,POS,2025-11-21 08:06:23.047660952,71584.09,Tablet,London,Restaurants,0,6,Visa,216,0,0.2343,1.4252
1044553,19641,59.11,ATM Withdrawal,2025-11-21 08:16:52.052241044,38730.85,Laptop,Sydney,Groceries,0,4,Amex,99,1,0.1526,0.8922
1044554,13433,400.04,Bank Transfer,2025-11-21 08:27:21.056821136,79061.43,Tablet,New York,Electronics,0,9,Amex,231,0,0.506,1.886
1044555,16549,39.45,POS,2025-11-21 08:37:50.061401228,51005.2,Mobile,Tokyo,Travel,0,8,Visa,224,0,0.0773,-0.481
1044556,18276,182.16,Online,2025-11-21 08:48:19.065981320,29591.8,Tablet,Tokyo,Clothing,0,10,Mastercard,71,0,0.6156,1.6111
1044557,10784,223.0,ATM Withdrawal,2025-11-21 08:58:48.070561412,50978.53,Mobile,Mumbai,Restaurants,0,3,Visa,2,0,0.4374,1.4489
1044558,10644,51.09,POS,2025-11-21 09:09:17.075141500,58051.51,Mobile,London,Travel,0,8,Discover,219,0,0.088,-0.0122
1044559,12070,78.08,ATM Withdrawal,2025-11-21 09:19:46.079721592,2109.81,Mobile,Sydney,Travel,0,7,Amex,99,0,3.7008,-0.0569
1044560,19819,110.64,Bank Transfer,2025-11-21 09:30:15.084301684,76113.37,Mobile,London,Clothing,0,11,Mastercard,40,0,0.1454,0.9298
1044561,10899,34.97,Online,2025-11-21 09:40:44.088881776,20893.79,Tablet,New York,Clothing,0,8,Mastercard,186,0,0.1674,-0.5228
1044562,17648,206.64,POS,2025-11-21 09:51:13.093461868,95269.88,Laptop,Mumbai,Groceries,0,5,Discover,131,1,0.2169,1.449
1044563,18389,28.53,Online,2025-11-21 10:01:42.098041960,63014.88,Laptop,Mumbai,Restaurants,0,13,Visa,132,0,0.0453,-0.8356
1044564,19068,36.0,POS,2025-11-21 10:12:11.102622052,84967.61,Mobile,London,Restaurants,0,12,Mastercard,236,0,0.0424,-0.8429
1044565,15288,36.32,Bank Transfer,2025-11-21 10:22:40.107202144,50108.69,Mobile,Mumbai,Groceries,0,8,Amex,197,0,0.0725,-0.5425
1044566,15260,65.38,ATM Withdrawal,2025-11-21 10:33:09.111782236,11203.84,Mobile,Tokyo,Travel,0,7,Mastercard,67,0,0.5835,-0.488
1044567,17424,70.97,ATM Withdrawal,2025-11-21 10:43:38.116362328,62158.26,Laptop,Mumbai,Restaurants,0,5,Discover,222,0,0.1142,0.0096
1044568,16346,32.81,ATM Withdrawal,2025-11-21 10:54:07.120942416,21162.16,Mobile,Sydney,Clothing,0,8,Discover,101,0,0.155,-0.5553
1044569,17867,49.87,Bank Transfer,2025-11-21 11:04:36.125522508,85839.31,Mobile,New York,Groceries,0,6,Visa,69,0,0.0581,-0.54
1044570,13609,22.39,Bank Transfer,2025-11-21 11:15:05.130102600,84678.97,Laptop,Mumbai,Clothing,0,13,Amex,74,0,0.0264,-0.833
1044571,19336,138.61,Online,2025-11-21 11:25:34.134682692,79689.3,Laptop,Mumbai,Travel,0,9,Discover,174,0,0.1739,1.0553
1044572,14321,95.2,POS,2025-11-21 11:36:03.139262784,68329.54,Mobile,London,Travel,0,8,Visa,106,0,0.1393,0.1416
1044573,12482,41.35,ATM Withdrawal,2025-11-21 11:46:32.143842876,69274.12,Laptop,London,Electronics,0,13,Mastercard,2,0,0.0597,-0.6614
1044574,17508,46.82,ATM Withdrawal,2025-11-21 11:57:01.148422968,30565.77,Laptop,Mumbai,Groceries,0,6,Discover,227,0,0.1532,-0.549
1044575,16209,32.12,Online,2025-11-21 12:07:30.153003060,3384.63,Laptop,Tokyo,Groceries,0,8,Mastercard,22,0,0.949,-0.7188
1044576,10500,25.96,POS,2025-11-21 12:17:59.157583152,7163.8,Mobile,Tokyo,Travel,0,5,Mastercard,1,0,0.3624,-0.3782
1044577,11664,23.0,Bank Transfer,2025-11-21 12:28:28.162163244,25853.63,Laptop,Tokyo,Restaurants,0,3,Mastercard,110,0,0.089,-0.82
1044578,10366,26.03,POS,2025-11-21 12:38:57.166743332,35307.84,Laptop,Sydney,Groceries,0,6,Mastercard,158,0,0.0737,-0.574
1044579,15760,117.54,POS,2025-11-21 12:49:26.171323424,72031.78,Mobile,New York,Electronics,0,4,Amex,187,0,0.1632,0.7071
1044580,18750,125.04,ATM Withdrawal,2025-11-21 12:59:55.175903516,16171.85,Tablet,New York,Travel,0,6,Discover,151,0,0.7732,0.1813
1044581,13226,18.25,Online,2025-11-21 13:10:24.180483608,87199.4,Laptop,Mumbai,Travel,0,6,Discover,12,0,0.0209,-0.6601
1044582,11101,95.48,Bank Transfer,2025-11-21 13:20:53.185063700,12191.17,Mobile,Tokyo,Groceries,0,9,Amex,8,0,0.7832,0.7071
1044583,18513,20.56,Bank Transfer,2025-11-21 13:31:22.189643792,23155.06,Mobile,Sydney,Groceries,0,10,Amex,44,0,0.0888,-0.6206
1044584,17211,100.65,POS,2025-11-21 13:41:51.194223884,11029.11,Mobile,Sydney,Travel,0,6,Discover,21,0,0.9126,1.799
1044585,15452,58.4,ATM Withdrawal,2025-11-21 13:52:20.198803976,27162.23,Laptop,Sydney,Restaurants,0,10,Visa,12,0,0.215,0.6672
1044586,11996,35.99,POS,2025-11-21 14:02:49.203384068,64606.72,Mobile,London,Electronics,0,8,Mastercard,18,0,0.0557,-0.5688
1044587,16722,78.0,Bank Transfer,2025-11-21 14:13:18.207964160,42821.42,Laptop,London,Travel,0,7,Discover,48,0,0.1822,-0.3138
1044588,13663,160.6,Online,2025-11-21 14:23:47.212544248,73989.29,Mobile,London,Electronics,1,7,Amex,134,0,0.2171,-0.5163
1044589,12451,12.19,Bank Transfer,2025-11-21 14:34:16.217124340,73438.02,Mobile,Mumbai,Groceries,0,15,Visa,160,0,0.0166,-1.0756
1044590,12936,135.69,ATM Withdrawal,2025-11-21 14:44:45.221704432,22097.49,Mobile,Tokyo,Electronics,0,8,Visa,73,0,0.6141,0.998
1044591,10615,28.9,ATM Withdrawal,2025-11-21 14:55:14.226284524,65169.44,Mobile,Tokyo,Groceries,0,7,Mastercard,59,0,0.0443,-0.6338
1044592,14904,170.53,Bank Transfer,2025-11-21 15:05:43.230864616,93548.92,Laptop,Mumbai,Travel,0,5,Discover,59,0,0.1823,1.6968
1044593,17531,109.21,POS,2025-11-21 15:16:12.235444708,64654.49,Tablet,London,Travel,0,10,Visa,234,0,0.1689,1.3677
1044594,18267,22.26,Online,2025-11-21 15:26:41.240024800,84484.3,Mobile,New York,Electronics,0,8,Visa,178,0,0.0263,-1.2148
1044595,17241,34.27,POS,2025-11-21 15:37:10.244604892,22947.81,Mobile,Tokyo,Clothing,0,6,Discover,105,0,0.1493,-0.6087
1044596,18756,80.18,Bank Transfer,2025-11-21 15:47:39.249184984,48586.51,Laptop,Sydney,Clothing,0,5,Mastercard,234,0,0.165,1.0535
1044597,19636,116.46,Online,2025-11-21 15:58:08.253765076,86451.32,Tablet,Mumbai,Clothing,0,8,Mastercard,25,0,0.1347,-0.1191
1044598,12221,79.91,POS,2025-11-21 16:08:37.258345164,69155.32,Tablet,Sydney,Electronics,0,8,Discover,187,0,0.1156,1.3039
1044599,14335,74.59,Online,2025-11-21 16:19:06.262925256,20201.74,Mobile,London,Groceries,0,7,Mastercard,120,1,0.3692,1.0545
1044600,13377,32.75,Bank Transfer,2025-11-21 16:29:35.267505348,21369.04,Mobile,Mumbai,Travel,0,13,Visa,35,0,0.1533,0.7071
1044601,16848,56.09,POS,2025-11-21 16:40:04.272085440,18266.08,Laptop,Sydney,Clothing,0,7,Visa,199,0,0.3071,0.6196
1044602,18370,51.49,POS,2025-11-21 16:50:33.276665532,84424.56,Tablet,New York,Restaurants,0,11,Mastercard,95,0,0.061,-0.4178
1044603,18900,16.43,ATM Withdrawal,2025-11-21 17:01:02.281245624,35046.68,Mobile,Mumbai,Restaurants,0,14,Mastercard,68,0,0.0469,-0.7071
1044604,10897,71.41,Online,2025-11-21 17:11:31.285825716,58710.68,Mobile,New York,Travel,0,8,Mastercard,126,1,0.1216,0.1987
1044605,15149,40.71,Online,2025-11-21 17:22:00.290405808,51330.64,Laptop,Mumbai,Travel,0,5,Amex,94,0,0.0793,-0.6207
1044606,11169,164.14,POS,2025-11-21 17:32:29.294985900,82215.74,Tablet,Tokyo,Clothing,0,3,Mastercard,56,0,0.1996,1.0475
1044607,13299,139.18,Online,2025-11-21 17:42:58.299565992,18193.83,Tablet,Mumbai,Clothing,0,12,Mastercard,60,0,0.765,0.941
1044608,14796,63.27,Online,2025-11-21 17:53:27.304146080,97681.86,Mobile,Tokyo,Restaurants,0,6,Discover,75,0,0.0648,-0.3685
1044609,16200,132.07,Online,2025-11-21 18:03:56.308726172,22349.51,Mobile,Mumbai,Restaurants,0,7,Amex,33,0,0.5909,1.749
1044610,17902,89.32,Bank Transfer,2025-11-21 18:14:25.313306264,25387.9,Tablet,Mumbai,Restaurants,0,5,Visa,180,1,0.3518,0.657
1044611,19946,53.63,POS,2025-11-21 18:24:54.317886356,45423.96,Laptop,London,Travel,0,5,Discover,58,0,0.1181,-0.1992
1044612,13360,17.59,Bank Transfer,2025-11-21 18:35:23.322466448,19305.45,Mobile,New York,Groceries,1,9,Mastercard,2,0,0.0911,-0.95
1044613,15595,48.06,Online,2025-11-21 18:45:52.327046540,40594.47,Laptop,Mumbai,Electronics,0,12,Discover,32,0,0.1184,-0.3419
1044614,10695,41.8,POS,2025-11-21 18:56:21.331626632,17226.21,Mobile,London,Travel,0,10,Mastercard,153,0,0.2427,-0.5815
1044615,11116,49.97,Online,2025-11-21 19:06:50.336206724,66827.06,Mobile,New York,Clothing,0,14,Visa,74,0,0.0748,-0.2642
1044616,19679,45.46,Online,2025-11-21 19:17:19.340786816,27300.63,Laptop,Sydney,Groceries,0,16,Mastercard,238,0,0.1665,-0.3297
1044617,19384,131.99,POS,2025-11-21 19:27:48.345366908,54012.28,Laptop,New York,Travel,0,9,Mastercard,187,0,0.2444,0.8932
1044618,19390,144.2,ATM Withdrawal,2025-11-21 19:38:17.349946996,84441.36,Mobile,Tokyo,Travel,0,6,Visa,176,0,0.1708,1.3312
1044619,12616,36.95,ATM Withdrawal,2025-11-21 19:48:46.354527088,45772.07,Tablet,London,Restaurants,0,9,Amex,14,0,0.0807,-0.3696
1044620,16520,18.92,Bank Transfer,2025-11-21 19:59:15.359107180,99036.69,Tablet,London,Electronics,0,7,Visa,238,0,0.0191,-0.8596
1044621,12291,25.11,Bank Transfer,2025-11-21 20:09:44.363687272,60074.47,Mobile,Sydney,Electronics,0,13,Visa,97,0,0.0418,-0.9818
1044622,16819,147.43,Bank Transfer,2025-11-21 20:20:13.368267364,6981.65,Mobile,London,Travel,0,4,Mastercard,73,0,2.1117,0.4335
1044623,14847,117.4,Online,2025-11-21 20:30:42.372847456,85467.06,Laptop,New York,Electronics,0,10,Discover,32,0,0.1374,1.484
1044624,19337,21.94,POS,2025-11-21 20:41:11.377427548,66104.32,Mobile,Sydney,Clothing,0,9,Visa,60,0,0.0332,-0.7897
1044625,13737,16.89,Online,2025-11-21 20:51:40.382007640,50652.06,Tablet,Sydney,Restaurants,0,9,Discover,21,0,0.0333,-1.1313
1044626,16439,34.02,POS,2025-11-21 21:02:09.386587732,50802.65,Tablet,Mumbai,Clothing,0,4,Discover,115,0,0.067,-0.8051
1044627,16593,229.67,Bank Transfer,2025-11-21 21:12:38.391167824,34223.49,Laptop,Mumbai,Restaurants,0,7,Visa,133,1,0.6711,1.4273
1044628,17885,76.35,ATM Withdrawal,2025-11-21 21:23:07.395747912,40619.13,Laptop,New York,Groceries,0,7,Amex,93,0,0.188,-0.0203
1044629,10521,45.19,Bank Transfer,2025-11-21 21:33:36.400328004,56387.24,Mobile,New York,Electronics,0,9,Visa,134,0,0.0801,-0.4189
1044630,14636,49.38,POS,2025-11-21 21:44:05.404908096,14849.79,Mobile,Mumbai,Restaurants,0,2,Discover,75,0,0.3325,-0.4055
1044631,14523,12.12,POS,2025-11-21 21:54:34.409488188,96861.27,Mobile,New York,Restaurants,0,7,Visa,22,0,0.0125,-1.0588
1044632,12281,43.23,POS,2025-11-21 22:05:03.414068280,21762.75,Mobile,Mumbai,Travel,1,6,Amex,108,0,0.1986,-0.2864
1044633,18048,147.25,Online,2025-11-21 22:15:32.418648372,84095.51,Mobile,New York,Groceries,0,9,Discover,203,0,0.1751,2.3797
1044634,18326,39.83,Bank Transfer,2025-11-21 22:26:01.423228464,85716.31,Laptop,Sydney,Groceries,0,4,Mastercard,195,0,0.0465,-0.4953
1044635,10816,44.91,Bank Transfer,2025-11-21 22:36:30.427808556,59629.86,Mobile,Sydney,Clothing,0,8,Mastercard,129,0,0.0753,-0.2537
1044636,16844,71.04,Online,2025-11-21 22:46:59.432388648,10075.76,Mobile,New York,Restaurants,0,12,Amex,150,0,0.7051,0.3373
1044637,18616,22.21,ATM Withdrawal,2025-11-21 22:57:28.436968740,23519.74,Mobile,Sydney,Travel,0,9,Mastercard,131,0,0.0944,-0.2896
1044638,12896,71.26,POS,2025-11-21 23:07:57.441548828,53696.73,Mobile,Mumbai,Groceries,1,12,Amex,210,0,0.1327,0.5813
1044639,16322,28.16,Online,2025-11-21 23:18:26.446128920,7438.1,Laptop,Mumbai,Groceries,0,12,Discover,47,0,0.3786,-0.9832
1044640,16233,36.62,Online,2025-11-21 23:28:55.450709012,14259.17,Laptop,London,Travel,0,7,Visa,144,0,0.2568,-0.4584
1044641,10186,40.34,Bank Transfer,2025-11-21 23:39:24.455289104,29829.23,Mobile,New York,Electronics,0,4,Discover,205,0,0.1352,-1.0624
1044642,18165,40.36,Online,2025-11-21 23:49:53.459869196,81117.88,Mobile,Sydney,Groceries,1,9,Amex,126,0,0.0498,-0.788
1044643,17502,59.25,POS,2025-11-22 00:00:22.464449288,80908.38,Laptop,Mumbai,Clothing,0,8,Visa,124,0,0.0732,0.0938
1044644,12704,51.48,Online,2025-11-22 00:10:51.469029380,92156.07,Mobile,Mumbai,Electronics,0,6,Discover,77,0,0.0559,-0.7251
1044645,13141,47.2,Online,2025-11-22 00:21:20.473609472,55447.25,Laptop,Sydney,Groceries,0,11,Discover,230,0,0.0851,0.3551
1044646,17682,60.19,POS,2025-11-22 00:31:49.478189564,8595.78,Mobile,Mumbai,Restaurants,0,11,Visa,1,0,0.7002,0.0
1044647,18017,26.41,Online,2025-11-22 00:42:18.482769656,79861.63,Mobile,New York,Electronics,0,7,Amex,177,0,0.0331,-0.6486
1044648,10724,9.72,POS,2025-11-22 00:52:47.487349744,62212.07,Laptop,Mumbai,Groceries,1,6,Visa,158,1,0.0156,-0.6389
1044649,13590,54.22,ATM Withdrawal,2025-11-22 01:03:16.491929836,99587.32,Tablet,Tokyo,Groceries,0,5,Mastercard,152,0,0.0544,0.0845
1044650,16250,31.5,Bank Transfer,2025-11-22 01:13:45.496509928,48592.31,Mobile,London,Restaurants,0,4,Mastercard,120,0,0.0648,-0.5637
1044651,11272,78.55,ATM Withdrawal,2025-11-22 01:24:14.501090020,20144.18,Tablet,London,Electronics,0,9,Discover,39,0,0.3899,0.0626
1044652,19990,35.11,Bank Transfer,2025-11-22 01:34:43.505670112,67434.78,Tablet,Tokyo,Travel,0,7,Mastercard,204,0,0.0521,-0.5967
1044653,12091,11.96,Bank Transfer,2025-11-22 01:45:12.510250204,89555.45,Tablet,New York,Travel,0,12,Visa,199,0,0.0134,-0.9831
1044654,18664,49.61,POS,2025-11-22 01:55:41.514830296,93000.53,Mobile,New York,Electronics,1,9,Amex,76,0,0.0533,0.289
1044655,10645,126.63,Online,2025-11-22 02:06:10.519410388,60292.32,Tablet,Mumbai,Groceries,0,7,Amex,51,0,0.21,1.7873
1044656,18757,70.12,Online,2025-11-22 02:16:39.523990480,49043.95,Mobile,Mumbai,Travel,1,10,Mastercard,202,0,0.143,0.9653
1044657,10401,17.52,ATM Withdrawal,2025-11-22 02:27:08.528570572,78710.11,Mobile,New York,Restaurants,0,6,Mastercard,54,0,0.0223,-0.643
1044658,16804,33.1,Bank Transfer,2025-11-22 02:37:37.533150660,99316.47,Mobile,Mumbai,Travel,0,7,Visa,54,0,0.0333,-0.4495
1044659,13604,36.7,POS,2025-11-22 02:48:06.537730752,34436.99,Mobile,Mumbai,Restaurants,0,5,Mastercard,107,0,0.1066,-0.7919
1044660,14612,47.13,Bank Transfer,2025-11-22 02:58:35.542310844,7453.58,Mobile,Mumbai,Electronics,0,8,Mastercard,26,0,0.6323,0.311
1044661,11087,34.14,Bank Transfer,2025-11-22 03:09:04.546890936,96693.52,Laptop,Mumbai,Clothing,0,7,Mastercard,32,0,0.0353,-0.4869
1044662,16773,13.4,Bank Transfer,2025-11-22 03:19:33.551471028,69332.62,Mobile,Sydney,Travel,0,6,Amex,53,0,0.0193,-0.6944
1044663,16225,48.91,Bank Transfer,2025-11-22 03:30:02.556051120,65721.8,Tablet,Sydney,Clothing,0,7,Visa,40,0,0.0744,-0.3293
1044664,13212,171.72,POS,2025-11-22 03:40:31.560631212,15143.04,Laptop,London,Travel,0,9,Mastercard,134,0,1.134,1.18
1044665,14722,32.37,Online,2025-11-22 03:51:00.565211304,59953.92,Mobile,Mumbai,Groceries,0,9,Amex,121,0,0.054,-0.6894
1044666,15528,20.19,POS,2025-11-22 04:01:29.569791396,12847.51,Tablet,London,Electronics,0,7,Discover,198,0,0.1572,-0.3937
1044667,16880,170.66,Bank Transfer,2025-11-22 04:11:58.574371488,73495.48,Tablet,New York,Electronics,0,7,Discover,28,0,0.2322,1.5198
1044668,15397,253.85,Online,2025-11-22 04:22:27.578951576,60821.35,Mobile,Mumbai,Travel,0,9,Visa,122,0,0.4174,0.7071
1044669,10591,39.4,Bank Transfer,2025-11-22 04:32:56.583531668,18925.66,Mobile,New York,Restaurants,0,13,Amex,48,0,0.2082,0.0398
1044670,15438,66.03,ATM Withdrawal,2025-11-22 04:43:25.588111760,84983.17,Mobile,Sydney,Electronics,0,6,Amex,100,0,0.0777,-0.2714
1044671,13487,65.14,Bank Transfer,2025-11-22 04:53:54.592691852,97598.08,Mobile,London,Groceries,0,6,Visa,228,0,0.0667,0.1897
1044672,14120,111.17,POS,2025-11-22 05:04:23.597271944,9403.63,Mobile,Mumbai,Restaurants,0,4,Visa,137,0,1.1822,2.5092
1044673,13708,22.34,POS,2025-11-22 05:14:52.601852036,38270.18,Mobile,New York,Travel,0,9,Amex,200,0,0.0584,-0.9045
1044674,13529,53.31,POS,2025-11-22 05:25:21.606432128,35904.97,Laptop,London,Restaurants,0,11,Mastercard,222,0,0.1485,0.4107
1044675,12363,22.83,ATM Withdrawal,2025-11-22 05:35:50.611012220,48401.72,Laptop,Tokyo,Clothing,0,7,Mastercard,90,0,0.0472,-0.5156
1044676,13304,71.97,Online,2025-11-22 05:46:19.615592312,51786.23,Mobile,Mumbai,Travel,0,10,Mastercard,152,0,0.139,0.6686
1044677,17124,183.17,Online,2025-11-22 05:56:48.620172404,26568.12,Tablet,London,Electronics,0,6,Amex,222,0,0.6894,1.2866
1044678,12248,71.28,ATM Withdrawal,2025-11-22 06:07:17.624752492,45851.18,Laptop,Sydney,Restaurants,1,9,Amex,130,0,0.1555,-0.0561
1044679,17590,27.66,Online,2025-11-22 06:17:46.629332584,41708.99,Mobile,Sydney,Restaurants,0,10,Mastercard,89,0,0.0663,-0.8313
1044680,14386,121.09,Bank Transfer,2025-11-22 06:28:15.633912676,84387.51,Mobile,London,Travel,0,5,Mastercard,120,0,0.1435,-0.0463
1044681,16106,33.49,POS,2025-11-22 06:38:44.638492768,62349.08,Mobile,Tokyo,Restaurants,0,10,Discover,124,0,0.0537,-0.9501
1044682,11178,79.74,Online,2025-11-22 06:49:13.643072860,57529.15,Mobile,Sydney,Travel,0,6,Amex,164,0,0.1386,-0.7071
1044683,12074,29.34,Online,2025-11-22 06:59:42.647652952,88838.83,Mobile,Mumbai,Electronics,0,8,Amex,215,0,0.033,-0.2728
1044684,19016,18.86,Bank Transfer,2025-11-22 07:10:11.652233044,34302.94,Mobile,Mumbai,Clothing,0,8,Mastercard,205,0,0.055,-0.6346
1044685,18311,29.73,Online,2025-11-22 07:20:40.656813136,44453.85,Mobile,Mumbai,Electronics,0,12,Discover,22,0,0.0669,-0.5134
1044686,10697,6.28,ATM Withdrawal,2025-11-22 07:31:09.661393228,41004.33,Mobile,Sydney,Electronics,0,15,Discover,176,0,0.0153,-1.2441
1044687,19035,22.94,Bank Transfer,2025-11-22 07:41:38.665973320,33663.04,Tablet,Tokyo,Electronics,0,12,Visa,72,0,0.0681,-0.7144
1044688,18375,302.8,ATM Withdrawal,2025-11-22 07:52:07.670553408,58655.2,Laptop,New York,Electronics,0,2,Mastercard,115,0,0.5162,2.2539
1044689,11371,5.72,Online,2025-11-22 08:02:36.675133500,2969.09,Laptop,Mumbai,Restaurants,0,10,Amex,17,0,0.1927,-0.5613
1044690,12413,15.54,Online,2025-11-22 08:13:05.679713592,94609.57,Mobile,Mumbai,Groceries,0,6,Amex,109,0,0.0164,-0.9147
1044691,11777,219.93,Bank Transfer,2025-11-22 08:23:34.684293684,9309.17,Mobile,London,Travel,0,10,Discover,12,0,2.3625,1.974
1044692,18533,25.34,ATM Withdrawal,2025-11-22 08:34:03.688873776,30538.46,Mobile,Tokyo,Travel,0,6,Amex,10,0,0.083,-0.7535
1044693,18538,39.54,POS,2025-11-22 08:44:32.693453868,20639.44,Mobile,Mumbai,Restaurants,1,6,Amex,161,0,0.1916,0.5221
1044694,17203,53.93,ATM Withdrawal,2025-11-22 08:55:01.698033960,951.8,Mobile,New York,Travel,0,8,Mastercard,42,0,5.6661,-0.3884
